invoice_id,flagged,error_category,expected_total_cents,billed_total_cents,confidence,coverage,review_required,duplicate_record_count,canonical_invoice_row_no,source_context_complete
INV-H5-000823,0,,4178286,4178286,0.688,0.941,True,1,823,True
INV-H5-000885,0,,3052669,3052669,0.688,0.941,True,1,885,True
INV-H5-000978,0,,3182051,3182051,0.688,0.941,True,1,978,True
INV-H5-000038,0,,4032028,4032028,0.69,0.944,True,1,38,True
INV-H5-000053,1,unit_price_mismatch,3571628,3546215,0.69,0.944,True,1,53,True
INV-H5-000184,1,unit_price_mismatch,6014751,5973165,0.69,0.944,True,1,184,True
INV-H5-000186,1,unit_price_mismatch,4918740,4871808,0.69,0.944,True,1,186,True
INV-H5-000201,0,,1948379,1948379,0.69,0.944,True,1,201,True
INV-H5-000255,0,,3813029,3813029,0.69,0.944,True,1,255,True
INV-H5-000324,1,unit_price_mismatch,4030271,3902891,0.69,0.944,True,1,324,True
INV-H5-000379,1,unit_price_mismatch,4063888,4033858,0.69,0.944,True,1,379,True
INV-H5-000384,0,,2137955,2137955,0.69,0.944,True,1,384,True
INV-H5-000454,0,,2336688,2336688,0.69,0.944,True,1,454,True
INV-H5-000486,0,,6022833,6022833,0.69,0.944,True,1,486,True
INV-H5-000516,0,,4353279,4353279,0.69,0.944,True,1,516,True
INV-H5-000525,0,,2862739,2862739,0.69,0.944,True,1,525,True
INV-H5-000584,0,,3776180,3776180,0.69,0.944,True,1,584,True
INV-H5-000673,0,,4505316,4505316,0.69,0.944,True,1,673,True
INV-H5-000688,0,,2362572,2362572,0.69,0.944,True,1,688,True
INV-H5-000694,0,,5118910,5118910,0.69,0.944,True,1,694,True
INV-H5-000724,1,unit_price_mismatch,2855898,2813464,0.69,0.944,True,1,724,True
INV-H5-000759,1,unit_price_mismatch|premium_incorrectly_applied|cross_invoice_duplicate,4122898,4212186,0.69,0.944,True,1,759,True
INV-H5-000768,1,unit_price_mismatch,4845990,4798940,0.69,0.944,True,1,768,True
INV-H5-000831,0,,6376818,6376818,0.69,0.944,True,1,831,True
INV-H5-000933,0,,3206745,3206745,0.69,0.944,True,1,933,True
INV-H5-000944,0,,3745500,3745500,0.69,0.944,True,1,944,True
INV-H5-001002,0,,4031897,4031897,0.69,0.944,True,1,1002,True
INV-H5-000093,0,,5022395,5022395,0.691,0.947,True,1,93,True
INV-H5-000116,1,volume_discount_incorrectly_applied,5079257,5060906,0.691,0.947,True,1,116,True
INV-H5-000165,0,,5201663,5201663,0.691,0.947,True,1,165,True
INV-H5-000236,1,unit_price_mismatch,6667569,6611716,0.691,0.947,True,1,236,True
INV-H5-000254,1,unit_price_mismatch,5896220,5769185,0.691,0.947,True,1,254,True
INV-H5-000296,0,,4052077,4052077,0.691,0.947,True,1,296,True
INV-H5-000364,0,,5003739,5003739,0.691,0.947,True,1,364,True
INV-H5-000388,1,unit_price_mismatch|malformed_service_date|service_date_after_invoice_date,3880992,3876375,0.691,0.947,True,1,388,True
INV-H5-000419,1,unit_price_mismatch,5464082,5451849,0.691,0.947,True,1,419,True
INV-H5-000479,0,,4005762,4005762,0.691,0.947,True,1,479,True
INV-H5-000510,0,,3551089,3551089,0.691,0.947,True,1,510,True
INV-H5-000531,0,,4205716,4205716,0.691,0.947,True,1,531,True
INV-H5-000559,0,,3932186,3932186,0.691,0.947,True,1,559,True
INV-H5-000599,0,,4710156,4710156,0.691,0.947,True,1,599,True
INV-H5-000669,0,,2121061,2121061,0.691,0.947,True,1,669,True
INV-H5-000677,0,,4755445,4755445,0.691,0.947,True,1,677,True
INV-H5-000733,0,,2697217,2697217,0.691,0.947,True,1,733,True
INV-H5-000787,1,unknown_service,4057705,4057705,0.691,0.947,True,1,787,True
INV-H5-000857,1,unit_price_mismatch,5858780,5738100,0.691,0.947,True,1,857,True
INV-H5-000859,0,,5704610,5704610,0.691,0.947,True,1,859,True
INV-H5-000892,0,,3673701,3673701,0.691,0.947,True,1,892,True
INV-H5-000897,1,unit_price_mismatch|bundle_not_applied,3774720,4233827,0.691,0.947,True,1,897,True
INV-H5-000916,0,,5418244,5418244,0.691,0.947,True,1,916,True
INV-H5-000140,0,,3331663,3331663,0.692,0.95,True,1,140,True
INV-H5-000156,1,volume_discount_incorrectly_applied,5257175,5230865,0.692,0.95,True,1,156,True
INV-H5-000242,1,unit_price_mismatch,2315055,2273469,0.692,0.95,True,1,242,True
INV-H5-000248,0,,5428929,5428929,0.692,0.95,True,1,248,True
INV-H5-000322,0,,5509273,5509273,0.692,0.95,True,1,322,True
INV-H5-000347,0,,4171139,4171139,0.692,0.95,True,1,347,True
INV-H5-000356,1,unit_price_mismatch,4755806,4729496,0.692,0.95,True,1,356,True
INV-H5-000394,0,,3998209,3998209,0.692,0.95,True,1,394,True
INV-H5-000448,1,unit_price_mismatch,4381255,4382042,0.692,0.95,True,1,448,True
INV-H5-000480,1,unit_price_mismatch,3616997,3566947,0.692,0.95,True,1,480,True
INV-H5-000483,0,,4173702,4173702,0.692,0.95,True,1,483,True
INV-H5-000534,0,,5819338,5819338,0.692,0.95,True,1,534,True
INV-H5-000547,0,,3531198,3531198,0.692,0.95,True,1,547,True
INV-H5-000548,0,,3456905,3456905,0.692,0.95,True,1,548,True
INV-H5-000570,0,,3899232,3899232,0.692,0.95,True,1,570,True
INV-H5-000607,1,unit_price_mismatch,4798173,4751967,0.692,0.95,True,1,607,True
INV-H5-000660,0,,4607479,4607479,0.692,0.95,True,1,660,True
INV-H5-000742,0,,3877200,3877200,0.692,0.95,True,1,742,True
INV-H5-000753,0,,5223986,5223986,0.692,0.95,True,1,753,True
INV-H5-000756,0,,3690315,3690315,0.692,0.95,True,1,756,True
INV-H5-000757,0,,3684465,3684465,0.692,0.95,True,1,757,True
INV-H5-000771,0,,4783261,4783261,0.692,0.95,True,1,771,True
INV-H5-000778,0,,3267335,3267335,0.692,0.95,True,1,778,True
INV-H5-000821,0,,4293734,4293734,0.692,0.95,True,1,821,True
INV-H5-000839,0,,5260553,5260553,0.692,0.95,True,1,839,True
INV-H5-000918,0,,4114271,4114271,0.692,0.95,True,1,918,True
INV-H5-000982,0,,5824479,5824479,0.692,0.95,True,1,982,True
INV-H5-001013,0,,3381343,3381343,0.692,0.95,True,1,1013,True
INV-H5-001022,0,,4492340,4492340,0.692,0.95,True,1,1022,True
INV-H5-000074,1,duplicate_invoice_id|contract_number_mismatch|service_date_out_of_window,3046447,3046447,0.724,1.0,True,2,829,True
INV-H5-000311,1,duplicate_invoice_id|service_date_out_of_window|cross_invoice_duplicate,3119824,3119824,0.724,1.0,True,2,363,True
INV-H5-000170,1,bundle_not_applied|duplicate_invoice_id|cross_invoice_duplicate,2423833,2575249,0.809,1.0,True,2,263,True
INV-H5-000037,1,cross_invoice_duplicate,2358514,2358514,0.97,0.889,True,1,37,True
INV-H5-000077,1,service_date_after_invoice_date,1575041,1575041,0.97,0.929,True,1,77,True
INV-H5-000209,1,contract_number_mismatch,2696117,2696117,0.97,0.857,True,1,209,True
INV-H5-000229,1,cross_invoice_duplicate,2525002,2525002,0.97,0.929,True,1,229,True
INV-H5-000429,1,malformed_service_date,3144051,3144051,0.97,0.9,True,1,429,True
INV-H5-000629,1,line_total_arithmetic|service_date_after_invoice_date|service_date_out_of_window,3571311,3596311,0.97,0.867,True,1,629,True
INV-H5-000907,1,line_total_arithmetic,1511081,1536081,0.97,0.8,True,1,907,True
