invoice_id,flagged,error_category,expected_total_cents,billed_total_cents,confidence,coverage,review_required,duplicate_record_count,canonical_invoice_row_no,source_context_complete
INV-H4-000504,1,wrong_unit_basis|invoice_total_mismatch|contract_number_mismatch,970875,995875,0.651,0.923,True,1,504,True
INV-H4-000529,0,,3951350,3951350,0.651,0.923,True,1,529,True
INV-H4-000643,0,,3115925,3115925,0.651,0.923,True,1,643,True
INV-H4-000675,0,,1600225,1600225,0.651,0.923,True,1,675,True
INV-H4-000695,0,,2497850,2497850,0.651,0.923,True,1,695,True
INV-H4-000704,0,,2061525,2061525,0.651,0.923,True,1,704,True
INV-H4-000818,0,,3531472,3531472,0.651,0.923,True,1,818,True
INV-H4-000007,0,,2396750,2396750,0.653,0.929,True,1,7,True
INV-H4-000054,0,,1927440,1927440,0.653,0.929,True,1,54,True
INV-H4-000125,1,unknown_service,2398750,2398750,0.653,0.929,True,1,125,True
INV-H4-000139,0,,3165685,3165685,0.653,0.929,True,1,139,True
INV-H4-000248,1,unit_price_mismatch,2453025,2382309,0.653,0.929,True,1,248,True
INV-H4-000357,1,unknown_service,3397840,3397840,0.653,0.929,True,1,357,True
INV-H4-000435,0,,2717875,2717875,0.653,0.929,True,1,435,True
INV-H4-000475,1,unit_price_mismatch,2853075,2846850,0.653,0.929,True,1,475,True
INV-H4-000559,0,,2734650,2734650,0.653,0.929,True,1,559,True
INV-H4-000592,0,,4009573,4009573,0.653,0.929,True,1,592,True
INV-H4-000596,1,unknown_service,2855821,2855821,0.653,0.929,True,1,596,True
INV-H4-000601,0,,3781810,3781810,0.653,0.929,True,1,601,True
INV-H4-000629,0,,2322425,2322425,0.653,0.929,True,1,629,True
INV-H4-000653,0,,2666650,2666650,0.653,0.929,True,1,653,True
INV-H4-000766,0,,2817475,2817475,0.653,0.929,True,1,766,True
INV-H4-000769,0,,1986350,1986350,0.653,0.929,True,1,769,True
INV-H4-000785,1,unit_price_mismatch,1809425,1734650,0.653,0.929,True,1,785,True
INV-H4-000832,0,,2143525,2143525,0.653,0.929,True,1,832,True
INV-H4-000004,0,,4541425,4541425,0.655,0.933,True,1,4,True
INV-H4-000103,0,,4815295,4815295,0.655,0.933,True,1,103,True
INV-H4-000167,1,unit_price_mismatch,4071800,4001084,0.655,0.933,True,1,167,True
INV-H4-000186,1,unit_price_mismatch,3419088,3391488,0.655,0.933,True,1,186,True
INV-H4-000191,0,,2686650,2686650,0.655,0.933,True,1,191,True
INV-H4-000197,0,,3709100,3709100,0.655,0.933,True,1,197,True
INV-H4-000413,1,unit_price_mismatch,2303750,2280850,0.655,0.933,True,1,413,True
INV-H4-000462,0,,3127525,3127525,0.655,0.933,True,1,462,True
INV-H4-000485,0,,3201339,3201339,0.655,0.933,True,1,485,True
INV-H4-000518,0,,4478075,4478075,0.655,0.933,True,1,518,True
INV-H4-000545,0,,2188725,2188725,0.655,0.933,True,1,545,True
INV-H4-000589,1,unit_price_mismatch,3519475,3425185,0.655,0.933,True,1,589,True
INV-H4-000598,0,,4099350,4099350,0.655,0.933,True,1,598,True
INV-H4-000611,1,unit_price_mismatch,3615800,3332930,0.655,0.933,True,1,611,True
INV-H4-000612,1,unit_price_mismatch,2489225,2471840,0.655,0.933,True,1,612,True
INV-H4-000659,1,unit_price_mismatch,2901815,2713235,0.655,0.933,True,1,659,True
INV-H4-000709,0,,4613225,4613225,0.655,0.933,True,1,709,True
INV-H4-000726,0,,2226275,2226275,0.655,0.933,True,1,726,True
INV-H4-000774,0,,1531025,1531025,0.655,0.933,True,1,774,True
INV-H4-000824,0,,4084125,4084125,0.655,0.933,True,1,824,True
INV-H4-000836,1,unit_price_mismatch,4473975,4279600,0.655,0.933,True,1,836,True
INV-H4-000027,0,,3087600,3087600,0.656,0.938,True,1,27,True
INV-H4-000035,0,,4272200,4272200,0.656,0.938,True,1,35,True
INV-H4-000077,1,unit_price_mismatch,2888281,2865381,0.656,0.938,True,1,77,True
INV-H4-000145,0,,3600775,3600775,0.656,0.938,True,1,145,True
INV-H4-000183,1,unit_price_mismatch,3991550,3944406,0.656,0.938,True,1,183,True
INV-H4-000187,0,,4163750,4163750,0.656,0.938,True,1,187,True
INV-H4-000275,0,,3175125,3175125,0.656,0.938,True,1,275,True
INV-H4-000378,1,unit_price_mismatch,3318250,3217278,0.656,0.938,True,1,378,True
INV-H4-000511,0,,4246950,4246950,0.656,0.938,True,1,511,True
INV-H4-000515,0,,2782225,2782225,0.656,0.938,True,1,515,True
INV-H4-000548,0,,2150750,2150750,0.656,0.938,True,1,548,True
INV-H4-000587,1,unit_price_mismatch,2531425,2443681,0.656,0.938,True,1,587,True
INV-H4-000610,1,line_total_arithmetic|bundle_not_applied,4533825,4561975,0.656,0.938,True,1,610,True
INV-H4-000016,0,,3234050,3234050,0.657,0.941,True,1,16,True
INV-H4-000026,0,,3085997,3085997,0.657,0.941,True,1,26,True
INV-H4-000036,0,,2580775,2580775,0.657,0.941,True,1,36,True
INV-H4-000067,1,unit_price_mismatch,3927600,3881800,0.657,0.941,True,1,67,True
INV-H4-000209,0,,2321736,2321736,0.657,0.941,True,1,209,True
INV-H4-000257,0,,3266665,3266665,0.657,0.941,True,1,257,True
INV-H4-000293,1,unit_price_mismatch,3611225,3500841,0.657,0.941,True,1,293,True
INV-H4-000316,0,,4094625,4094625,0.657,0.941,True,1,316,True
INV-H4-000341,1,unit_price_mismatch,5783850,5736706,0.657,0.941,True,1,341,True
INV-H4-000352,1,unit_price_mismatch,1968800,1914963,0.657,0.941,True,1,352,True
INV-H4-000373,0,,3625717,3625717,0.657,0.941,True,1,373,True
INV-H4-000425,0,,2500834,2500834,0.657,0.941,True,1,425,True
INV-H4-000507,1,unknown_service|unit_price_mismatch,2772595,2749023,0.657,0.941,True,1,507,True
INV-H4-000521,0,,3804725,3804725,0.657,0.941,True,1,521,True
INV-H4-000571,0,,3271200,3271200,0.657,0.941,True,1,571,True
INV-H4-000708,0,,1879075,1879075,0.657,0.941,True,1,708,True
INV-H4-000723,0,,3752837,3752837,0.657,0.941,True,1,723,True
INV-H4-000773,0,,2910695,2910695,0.657,0.941,True,1,773,True
INV-H4-000087,0,,3411011,3411011,0.659,0.944,True,1,87,True
INV-H4-000147,0,,3627292,3627292,0.659,0.944,True,1,147,True
INV-H4-000196,1,wrong_unit_basis|unit_price_mismatch|premium_incorrectly_applied,2782700,2769483,0.659,0.944,True,1,196,True
INV-H4-000208,1,unknown_service,3600552,3600552,0.659,0.944,True,1,208,True
INV-H4-000225,0,,2624625,2624625,0.659,0.944,True,1,225,True
INV-H4-000228,0,,2264805,2264805,0.659,0.944,True,1,228,True
INV-H4-000247,1,premium_incorrectly_applied,3219450,3224198,0.659,0.944,True,1,247,True
INV-H4-000271,0,,5044659,5044659,0.659,0.944,True,1,271,True
INV-H4-000277,1,unit_price_mismatch,3420025,3302165,0.659,0.944,True,1,277,True
INV-H4-000350,0,,3278425,3278425,0.659,0.944,True,1,350,True
INV-H4-000351,0,,5091100,5091100,0.659,0.944,True,1,351,True
INV-H4-000394,0,,3995850,3995850,0.659,0.944,True,1,394,True
INV-H4-000488,0,,2643175,2643175,0.659,0.944,True,1,488,True
INV-H4-000528,1,malformed_service_date|bundle_not_applied,4820675,4855400,0.659,0.944,True,1,528,True
INV-H4-000551,1,unit_price_mismatch,4800955,4726470,0.659,0.944,True,1,551,True
INV-H4-000552,0,,2613670,2613670,0.659,0.944,True,1,552,True
INV-H4-000576,1,unit_price_mismatch|malformed_service_date|daily_cap_exceeded,5982150,5976355,0.659,0.944,True,1,576,True
INV-H4-000582,1,unit_price_mismatch,4755850,4708705,0.659,0.944,True,1,582,True
INV-H4-000630,0,,3730150,3730150,0.659,0.944,True,1,630,True
INV-H4-000640,1,unit_price_mismatch,2922055,2887285,0.659,0.944,True,1,640,True
INV-H4-000664,1,unit_price_mismatch,4749775,4715005,0.659,0.944,True,1,664,True
INV-H4-000711,1,unknown_service,4676031,4676031,0.659,0.944,True,1,711,True
INV-H4-000814,0,,3118300,3118300,0.659,0.944,True,1,814,True
INV-H4-000828,0,,3552875,3552875,0.659,0.944,True,1,828,True
INV-H4-000107,0,,2848100,2848100,0.66,0.947,True,1,107,True
INV-H4-000111,0,,3388731,3388731,0.66,0.947,True,1,111,True
INV-H4-000190,0,,4348650,4348650,0.66,0.947,True,1,190,True
INV-H4-000210,0,,5038300,5038300,0.66,0.947,True,1,210,True
INV-H4-000239,1,unit_price_mismatch,3960600,3914800,0.66,0.947,True,1,239,True
INV-H4-000259,1,unit_price_mismatch|premium_incorrectly_applied,3880075,4427913,0.66,0.947,True,1,259,True
INV-H4-000270,1,unit_price_mismatch,2711938,2654548,0.66,0.947,True,1,270,True
INV-H4-000383,0,,6154400,6154400,0.66,0.947,True,1,383,True
INV-H4-000405,1,unit_price_mismatch,5557155,5486439,0.66,0.947,True,1,405,True
INV-H4-000412,1,unit_price_mismatch,3942225,3938725,0.66,0.947,True,1,412,True
INV-H4-000433,0,,5004761,5004761,0.66,0.947,True,1,433,True
INV-H4-000524,0,,3601709,3601709,0.66,0.947,True,1,524,True
INV-H4-000538,1,unit_price_mismatch,4812850,4808825,0.66,0.947,True,1,538,True
INV-H4-000555,0,,3037600,3037600,0.66,0.947,True,1,555,True
INV-H4-000577,1,unit_price_mismatch,4627925,4553440,0.66,0.947,True,1,577,True
INV-H4-000615,1,unit_price_mismatch,4289100,4244409,0.66,0.947,True,1,615,True
INV-H4-000707,0,,3779025,3779025,0.66,0.947,True,1,707,True
INV-H4-000716,1,unit_price_mismatch,2702075,2696280,0.66,0.947,True,1,716,True
INV-H4-000730,0,,3828225,3828225,0.66,0.947,True,1,730,True
INV-H4-000758,1,unit_price_mismatch,3082500,3047730,0.66,0.947,True,1,758,True
INV-H4-000781,0,,5140475,5140475,0.66,0.947,True,1,781,True
INV-H4-000784,1,unit_price_mismatch,5954970,5672100,0.66,0.947,True,1,784,True
INV-H4-000063,1,unit_price_mismatch,2575775,2568575,0.661,0.95,True,1,63,True
INV-H4-000317,0,,2361575,2361575,0.661,0.95,True,1,317,True
INV-H4-000393,0,,4520912,4520912,0.661,0.95,True,1,393,True
INV-H4-000416,1,unit_price_mismatch,5204295,5159604,0.661,0.95,True,1,416,True
INV-H4-000421,0,,4161435,4161435,0.661,0.95,True,1,421,True
INV-H4-000441,0,,2691882,2691882,0.661,0.95,True,1,441,True
INV-H4-000477,0,,3786510,3786510,0.661,0.95,True,1,477,True
INV-H4-000495,0,,3619538,3619538,0.661,0.95,True,1,495,True
INV-H4-000665,1,bundle_not_applied|premium_omitted,3801435,3833775,0.661,0.95,True,1,665,True
INV-H4-000079,1,service_date_after_invoice_date|duplicate_invoice_id|service_date_out_of_window,1486726,1486726,0.71,1.0,True,2,303,True
INV-H4-000246,0,,2716947,2716947,0.822,1.0,True,1,246,True
INV-H4-000254,0,,1369875,1369875,0.822,1.0,True,1,254,True
INV-H4-000300,1,unit_price_mismatch,4242175,4207405,0.822,1.0,True,1,300,True
INV-H4-000360,0,,4291045,4291045,0.822,1.0,True,1,360,True
INV-H4-000414,1,unit_price_mismatch,2829025,2775659,0.822,1.0,True,1,414,True
INV-H4-000449,0,,2992325,2992325,0.822,1.0,True,1,449,True
INV-H4-000482,1,unit_price_mismatch,1488025,1482230,0.822,1.0,True,1,482,True
INV-H4-000690,1,unit_price_mismatch,2263575,2240395,0.822,1.0,True,1,690,True
INV-H4-000198,0,,892825,892825,0.826,1.0,True,1,198,True
INV-H4-000364,1,unit_price_mismatch,2273525,2238755,0.826,1.0,True,1,364,True
INV-H4-000380,0,,2664950,2664950,0.826,1.0,True,1,380,True
INV-H4-000452,0,,4114000,4114000,0.826,1.0,True,1,452,True
INV-H4-000516,0,,3061500,3061500,0.826,1.0,True,1,516,True
INV-H4-000593,0,,3851318,3851318,0.826,1.0,True,1,593,True
INV-H4-000606,0,,1507055,1507055,0.826,1.0,True,1,606,True
INV-H4-000666,1,unit_price_mismatch,2874675,2705900,0.826,1.0,True,1,666,True
INV-H4-000788,0,,1575550,1575550,0.826,1.0,True,1,788,True
INV-H4-000799,0,,2573075,2573075,0.826,1.0,True,1,799,True
INV-H4-000061,0,,1590875,1590875,0.83,1.0,True,1,61,True
INV-H4-000090,0,,1209350,1209350,0.83,1.0,True,1,90,True
INV-H4-000185,0,,3031025,3031025,0.83,1.0,True,1,185,True
INV-H4-000244,0,,1335750,1335750,0.83,1.0,True,1,244,True
INV-H4-000250,1,unit_price_mismatch,2712325,2665181,0.83,1.0,True,1,250,True
INV-H4-000266,0,,613575,613575,0.83,1.0,True,1,266,True
INV-H4-000295,0,,579025,579025,0.83,1.0,True,1,295,True
INV-H4-000296,0,,1443230,1443230,0.83,1.0,True,1,296,True
INV-H4-000310,0,,1316020,1316020,0.83,1.0,True,1,310,True
INV-H4-000345,0,,2320375,2320375,0.83,1.0,True,1,345,True
INV-H4-000451,0,,1500000,1500000,0.83,1.0,True,1,451,True
INV-H4-000497,0,,1524750,1524750,0.83,1.0,True,1,497,True
INV-H4-000502,1,unit_price_mismatch,2010725,1999135,0.83,1.0,True,1,502,True
INV-H4-000554,1,invoice_total_mismatch|daily_cap_exceeded,3583010,3608010,0.83,1.0,True,1,554,True
INV-H4-000586,0,,444550,444550,0.83,1.0,True,1,586,True
INV-H4-000631,0,,562550,562550,0.83,1.0,True,1,631,True
INV-H4-000645,1,unit_price_mismatch|premium_omitted,2426707,2403195,0.83,1.0,True,1,645,True
INV-H4-000668,1,unit_price_mismatch,3814525,3767380,0.83,1.0,True,1,668,True
INV-H4-000740,0,,3097325,3097325,0.83,1.0,True,1,740,True
INV-H4-000798,1,unit_price_mismatch,3724525,3689755,0.83,1.0,True,1,798,True
INV-H4-000056,0,,1540100,1540100,0.834,1.0,True,1,56,True
INV-H4-000093,0,,2654600,2654600,0.834,1.0,True,1,93,True
INV-H4-000331,0,,4216333,4216333,0.834,1.0,True,1,331,True
INV-H4-000355,1,unit_price_mismatch|premium_omitted,2888653,2871831,0.834,1.0,True,1,355,True
INV-H4-000382,0,,781425,781425,0.834,1.0,True,1,382,True
INV-H4-000447,0,,2036000,2036000,0.834,1.0,True,1,447,True
INV-H4-000609,1,daily_cap_exceeded,5398250,5398250,0.834,1.0,True,1,609,True
INV-H4-000034,0,,3938675,3938675,0.838,1.0,True,1,34,True
INV-H4-000213,0,,2984225,2984225,0.838,1.0,True,1,213,True
INV-H4-000236,0,,2297550,2297550,0.838,1.0,True,1,236,True
INV-H4-000470,0,,1962575,1962575,0.838,1.0,True,1,470,True
INV-H4-000544,0,,850425,850425,0.838,1.0,True,1,544,True
INV-H4-000775,0,,974850,974850,0.838,1.0,True,1,775,True
INV-H4-000780,0,,2060075,2060075,0.838,1.0,True,1,780,True
INV-H4-000804,0,,3283325,3283325,0.838,1.0,True,1,804,True
INV-H4-000009,0,,3544989,3544989,0.846,1.0,True,1,9,True
INV-H4-000377,1,unit_price_mismatch,3171250,3124106,0.846,1.0,True,1,377,True
INV-H4-000522,1,unit_price_mismatch,4792825,4733237,0.846,1.0,True,1,522,True
INV-H4-000595,1,unit_price_mismatch,2117625,2082855,0.846,1.0,True,1,595,True
INV-H4-000647,1,unit_price_mismatch,2073560,2026415,0.846,1.0,True,1,647,True
INV-H4-000020,0,,3385425,3385425,0.854,1.0,True,1,20,True
INV-H4-000076,0,,1949250,1949250,0.854,1.0,True,1,76,True
INV-H4-000207,0,,930000,930000,0.854,1.0,True,1,207,True
INV-H4-000288,0,,1085000,1085000,0.854,1.0,True,1,288,True
INV-H4-000304,1,unit_price_mismatch,5019200,4995628,0.854,1.0,True,1,304,True
INV-H4-000402,0,,3624065,3624065,0.854,1.0,True,1,402,True
INV-H4-000415,0,,1690850,1690850,0.854,1.0,True,1,415,True
INV-H4-000490,0,,3143875,3143875,0.854,1.0,True,1,490,True
INV-H4-000715,1,unit_price_mismatch,3618000,3523710,0.854,1.0,True,1,715,True
INV-H4-000767,0,,2274835,2274835,0.854,1.0,True,1,767,True
INV-H4-000803,0,,1133514,1133514,0.854,1.0,True,1,803,True
INV-H4-000029,0,,819175,819175,0.862,1.0,True,1,29,True
INV-H4-000212,0,,2243138,2243138,0.862,1.0,True,1,212,True
INV-H4-000229,0,,2680971,2680971,0.862,1.0,True,1,229,True
INV-H4-000374,0,,2910580,2910580,0.862,1.0,True,1,374,True
INV-H4-000439,0,,2091075,2091075,0.862,1.0,True,1,439,True
INV-H4-000641,1,unit_price_mismatch,2596775,2581878,0.862,1.0,True,1,641,True
INV-H4-000714,1,unit_price_mismatch,1721975,1716180,0.862,1.0,True,1,714,True
INV-H4-000778,0,,1645675,1645675,0.862,1.0,True,1,778,True
INV-H4-000233,0,,2666630,2666630,0.87,1.0,True,1,233,True
INV-H4-000234,0,,1089700,1089700,0.87,1.0,True,1,234,True
INV-H4-000268,0,,977995,977995,0.87,1.0,True,1,268,True
INV-H4-000269,1,unit_price_mismatch,3510050,3368618,0.87,1.0,True,1,269,True
INV-H4-000508,1,unit_price_mismatch,3702475,3608187,0.87,1.0,True,1,508,True
INV-H4-000809,1,unit_price_mismatch,1567500,1522809,0.87,1.0,True,1,809,True
INV-H4-000813,1,unit_price_mismatch,3578225,3503740,0.87,1.0,True,1,813,True
INV-H4-000003,1,wrong_unit_basis,2990225,2990225,0.874,1.0,True,1,3,True
INV-H4-000010,0,,4801591,4801591,0.874,1.0,True,1,10,True
INV-H4-000011,0,,2887300,2887300,0.874,1.0,True,1,11,True
INV-H4-000013,0,,2946850,2946850,0.874,1.0,True,1,13,True
INV-H4-000014,0,,2658825,2658825,0.874,1.0,True,1,14,True
INV-H4-000015,0,,3635025,3635025,0.874,1.0,True,1,15,True
INV-H4-000023,0,,3356650,3356650,0.874,1.0,True,1,23,True
INV-H4-000025,0,,729989,729989,0.874,1.0,True,1,25,True
INV-H4-000030,0,,1854450,1854450,0.874,1.0,True,1,30,True
INV-H4-000033,0,,3745725,3745725,0.874,1.0,True,1,33,True
INV-H4-000038,0,,2275900,2275900,0.874,1.0,True,1,38,True
INV-H4-000039,0,,3695050,3695050,0.874,1.0,True,1,39,True
INV-H4-000040,0,,4906925,4906925,0.874,1.0,True,1,40,True
INV-H4-000041,0,,2268000,2268000,0.874,1.0,True,1,41,True
INV-H4-000043,0,,1803400,1803400,0.874,1.0,True,1,43,True
INV-H4-000044,0,,2826210,2826210,0.874,1.0,True,1,44,True
INV-H4-000046,0,,2192275,2192275,0.874,1.0,True,1,46,True
INV-H4-000049,0,,2746450,2746450,0.874,1.0,True,1,49,True
INV-H4-000050,0,,3023285,3023285,0.874,1.0,True,1,50,True
INV-H4-000055,0,,3426725,3426725,0.874,1.0,True,1,55,True
INV-H4-000057,0,,3328750,3328750,0.874,1.0,True,1,57,True
INV-H4-000064,0,,1531425,1531425,0.874,1.0,True,1,64,True
INV-H4-000065,0,,540310,540310,0.874,1.0,True,1,65,True
INV-H4-000075,0,,2816942,2816942,0.874,1.0,True,1,75,True
INV-H4-000078,0,,2875625,2875625,0.874,1.0,True,1,78,True
INV-H4-000080,0,,3508000,3508000,0.874,1.0,True,1,80,True
INV-H4-000083,0,,3067400,3067400,0.874,1.0,True,1,83,True
INV-H4-000091,0,,1420275,1420275,0.874,1.0,True,1,91,True
INV-H4-000092,0,,3900715,3900715,0.874,1.0,True,1,92,True
INV-H4-000095,1,wrong_unit_basis|line_total_arithmetic,1804850,1797350,0.874,1.0,True,1,95,True
INV-H4-000098,0,,2846400,2846400,0.874,1.0,True,1,98,True
INV-H4-000099,0,,3632444,3632444,0.874,1.0,True,1,99,True
INV-H4-000105,1,service_date_after_invoice_date|premium_omitted,1384350,1369450,0.874,1.0,True,1,105,True
INV-H4-000115,0,,3446700,3446700,0.874,1.0,True,1,115,True
INV-H4-000116,0,,3422822,3422822,0.874,1.0,True,1,116,True
INV-H4-000117,0,,1002076,1002076,0.874,1.0,True,1,117,True
INV-H4-000118,0,,3885968,3885968,0.874,1.0,True,1,118,True
INV-H4-000119,0,,1533750,1533750,0.874,1.0,True,1,119,True
INV-H4-000128,0,,2878080,2878080,0.874,1.0,True,1,128,True
INV-H4-000130,0,,1120375,1120375,0.874,1.0,True,1,130,True
INV-H4-000131,0,,2284750,2284750,0.874,1.0,True,1,131,True
INV-H4-000134,0,,1879100,1879100,0.874,1.0,True,1,134,True
INV-H4-000136,0,,1312475,1312475,0.874,1.0,True,1,136,True
INV-H4-000148,0,,1207325,1207325,0.874,1.0,True,1,148,True
INV-H4-000150,0,,1510135,1510135,0.874,1.0,True,1,150,True
INV-H4-000151,0,,4528550,4528550,0.874,1.0,True,1,151,True
INV-H4-000152,0,,1673314,1673314,0.874,1.0,True,1,152,True
INV-H4-000156,0,,1706925,1706925,0.874,1.0,True,1,156,True
INV-H4-000158,0,,1897325,1897325,0.874,1.0,True,1,158,True
INV-H4-000163,0,,3712175,3712175,0.874,1.0,True,1,163,True
INV-H4-000169,0,,2116475,2116475,0.874,1.0,True,1,169,True
INV-H4-000171,1,unit_price_mismatch,4030550,3983406,0.874,1.0,True,1,171,True
INV-H4-000172,1,unit_price_mismatch,2367000,2225568,0.874,1.0,True,1,172,True
INV-H4-000175,0,,3231725,3231725,0.874,1.0,True,1,175,True
INV-H4-000179,0,,1998140,1998140,0.874,1.0,True,1,179,True
INV-H4-000180,1,unit_price_mismatch,3117650,2976218,0.874,1.0,True,1,180,True
INV-H4-000182,0,,3573500,3573500,0.874,1.0,True,1,182,True
INV-H4-000188,0,,480600,480600,0.874,1.0,True,1,188,True
INV-H4-000189,0,,2477850,2477850,0.874,1.0,True,1,189,True
INV-H4-000194,0,,5330400,5330400,0.874,1.0,True,1,194,True
INV-H4-000201,0,,875700,875700,0.874,1.0,True,1,201,True
INV-H4-000202,0,,1981900,1981900,0.874,1.0,True,1,202,True
INV-H4-000203,1,unit_price_mismatch,2049900,1979184,0.874,1.0,True,1,203,True
INV-H4-000215,0,,604825,604825,0.874,1.0,True,1,215,True
INV-H4-000216,0,,1973625,1973625,0.874,1.0,True,1,216,True
INV-H4-000219,0,,3351025,3351025,0.874,1.0,True,1,219,True
INV-H4-000221,0,,1251552,1251552,0.874,1.0,True,1,221,True
INV-H4-000245,0,,1497140,1497140,0.874,1.0,True,1,245,True
INV-H4-000251,0,,1327425,1327425,0.874,1.0,True,1,251,True
INV-H4-000255,1,unit_price_mismatch,1929264,1882120,0.874,1.0,True,1,255,True
INV-H4-000258,0,,1118825,1118825,0.874,1.0,True,1,258,True
INV-H4-000261,1,unit_price_mismatch,1813450,1789878,0.874,1.0,True,1,261,True
INV-H4-000267,1,unit_price_mismatch,2617025,2593453,0.874,1.0,True,1,267,True
INV-H4-000276,0,,4113650,4113650,0.874,1.0,True,1,276,True
INV-H4-000281,0,,1513905,1513905,0.874,1.0,True,1,281,True
INV-H4-000283,1,unit_price_mismatch,4131750,4108178,0.874,1.0,True,1,283,True
INV-H4-000286,0,,2054450,2054450,0.874,1.0,True,1,286,True
INV-H4-000287,0,,3420900,3420900,0.874,1.0,True,1,287,True
INV-H4-000308,0,,2714544,2714544,0.874,1.0,True,1,308,True
INV-H4-000311,1,unit_price_mismatch,2042775,1972059,0.874,1.0,True,1,311,True
INV-H4-000312,0,,699500,699500,0.874,1.0,True,1,312,True
INV-H4-000313,0,,800725,800725,0.874,1.0,True,1,313,True
INV-H4-000314,0,,697175,697175,0.874,1.0,True,1,314,True
INV-H4-000315,0,,1699100,1699100,0.874,1.0,True,1,315,True
INV-H4-000318,1,unit_price_mismatch,4768875,4698159,0.874,1.0,True,1,318,True
INV-H4-000320,1,unit_price_mismatch,2118550,2024262,0.874,1.0,True,1,320,True
INV-H4-000328,0,,917100,917100,0.874,1.0,True,1,328,True
INV-H4-000329,1,unit_price_mismatch,3015500,2992320,0.874,1.0,True,1,329,True
INV-H4-000330,0,,1330250,1330250,0.874,1.0,True,1,330,True
INV-H4-000342,0,,1868200,1868200,0.874,1.0,True,1,342,True
INV-H4-000349,0,,2307175,2307175,0.874,1.0,True,1,349,True
INV-H4-000353,0,,981842,981842,0.874,1.0,True,1,353,True
INV-H4-000362,0,,369425,369425,0.874,1.0,True,1,362,True
INV-H4-000365,1,unit_price_mismatch,1764675,1747290,0.874,1.0,True,1,365,True
INV-H4-000367,1,unit_price_mismatch,2196675,2149531,0.874,1.0,True,1,367,True
INV-H4-000370,0,,1554128,1554128,0.874,1.0,True,1,370,True
INV-H4-000379,0,,1395600,1395600,0.874,1.0,True,1,379,True
INV-H4-000385,0,,3064130,3064130,0.874,1.0,True,1,385,True
INV-H4-000386,1,unit_price_mismatch,3070350,3023171,0.874,1.0,True,1,386,True
INV-H4-000392,1,unit_price_mismatch,1932988,1904013,0.874,1.0,True,1,392,True
INV-H4-000401,0,,2864175,2864175,0.874,1.0,True,1,401,True
INV-H4-000404,0,,1310900,1310900,0.874,1.0,True,1,404,True
INV-H4-000406,1,unit_price_mismatch,2270835,2188067,0.874,1.0,True,1,406,True
INV-H4-000408,0,,2092935,2092935,0.874,1.0,True,1,408,True
INV-H4-000419,1,unit_price_mismatch,1630750,1571162,0.874,1.0,True,1,419,True
INV-H4-000423,1,unit_price_mismatch,783950,749180,0.874,1.0,True,1,423,True
INV-H4-000430,1,unit_price_mismatch,1753800,1742210,0.874,1.0,True,1,430,True
INV-H4-000432,0,,1615914,1615914,0.874,1.0,True,1,432,True
INV-H4-000436,0,,2114075,2114075,0.874,1.0,True,1,436,True
INV-H4-000437,1,unit_price_mismatch,2249150,2159768,0.874,1.0,True,1,437,True
INV-H4-000442,0,,2556305,2556305,0.874,1.0,True,1,442,True
INV-H4-000446,1,unit_price_mismatch,1839400,1815828,0.874,1.0,True,1,446,True
INV-H4-000448,0,,3450611,3450611,0.874,1.0,True,1,448,True
INV-H4-000466,0,,2165475,2165475,0.874,1.0,True,1,466,True
INV-H4-000468,0,,1610125,1610125,0.874,1.0,True,1,468,True
INV-H4-000469,1,unit_price_mismatch,4820387,4726099,0.874,1.0,True,1,469,True
INV-H4-000478,0,,745480,745480,0.874,1.0,True,1,478,True
INV-H4-000484,1,unit_price_mismatch,1852275,1817505,0.874,1.0,True,1,484,True
INV-H4-000486,0,,1222350,1222350,0.874,1.0,True,1,486,True
INV-H4-000487,0,,2159000,2159000,0.874,1.0,True,1,487,True
INV-H4-000489,1,unit_price_mismatch,2646875,2629490,0.874,1.0,True,1,489,True
INV-H4-000491,0,,2202350,2202350,0.874,1.0,True,1,491,True
INV-H4-000496,1,unit_price_mismatch,3803459,3774484,0.874,1.0,True,1,496,True
INV-H4-000499,0,,3995805,3995805,0.874,1.0,True,1,499,True
INV-H4-000501,1,unit_price_mismatch,4647600,4523518,0.874,1.0,True,1,501,True
INV-H4-000503,0,,1712225,1712225,0.874,1.0,True,1,503,True
INV-H4-000505,0,,869100,869100,0.874,1.0,True,1,505,True
INV-H4-000535,0,,1740400,1740400,0.874,1.0,True,1,535,True
INV-H4-000536,0,,4072209,4072209,0.874,1.0,True,1,536,True
INV-H4-000543,0,,2661825,2661825,0.874,1.0,True,1,543,True
INV-H4-000550,0,,2718675,2718675,0.874,1.0,True,1,550,True
INV-H4-000556,0,,2462025,2462025,0.874,1.0,True,1,556,True
INV-H4-000560,1,unit_price_mismatch,1926100,1908715,0.874,1.0,True,1,560,True
INV-H4-000565,1,unit_price_mismatch,2459735,2389019,0.874,1.0,True,1,565,True
INV-H4-000568,1,unit_price_mismatch,3427525,3273649,0.874,1.0,True,1,568,True
INV-H4-000569,1,unit_price_mismatch,1304105,1209815,0.874,1.0,True,1,569,True
INV-H4-000570,0,,2001370,2001370,0.874,1.0,True,1,570,True
INV-H4-000574,0,,2526375,2526375,0.874,1.0,True,1,574,True
INV-H4-000578,0,,2235025,2235025,0.874,1.0,True,1,578,True
